# 
# Header Description:
# 
# Version: v2.0.0.1 Platform: 9 Manufacturer: HUAWEI Model: COR-AL00
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb
# 
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,(UTC)TimeInMs
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Raw,132811722,1327853474766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,19,220.0,1,587410,400,0.0,577.2419896406099,0.1,0,0.0,0.0,1.60368755E9,,,,0,,3,
Raw,132811723,1327853474766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,17,220.0,3,8608372,10,33.0,658.9756140368991,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132811724,1327853474766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,19,220.0,3,13792526,10,37.0,607.1035374887288,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132811725,1327853474766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,1,220.0,1,473607,400,0.0,58.40396724068583,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Raw,132812699,1327853475766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,6,220.0,33,8792816,25,25.0,-477.0800847252643,0.1,0,0.0,0.0,1.59975002E9,,,,0,,3,
Raw,132812700,1327853475766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,19,220.0,1,585779,400,0.0,572.4388932068994,0.1,0,0.0,0.0,1.60368755E9,,,,0,,3,
Raw,132812701,1327853475766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,5,220.0,1,217823,400,0.0,-444.00510459090583,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132812702,1327853475766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,17,220.0,3,8606182,10,33.0,659.0238650911488,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132812703,1327853475766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,19,220.0,3,13790497,10,37.0,607.0015523058828,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132812704,1327853475766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,1,220.0,259,473590,10,28.0,68.25895428531572,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Raw,132813701,1327853476766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,6,220.0,33,8794388,25,26.0,-476.01458244752604,0.1,0,0.0,0.0,1.59975002E9,,,,0,,3,
Raw,132813701,1327853476766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,19,220.0,1,585127,400,0.0,567.2939495987799,0.1,0,0.0,0.0,1.60368755E9,,,,0,,3,
Raw,132813702,1327853476766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,5,220.0,3,11219595,25,23.0,-443.8866701850202,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132813702,1327853476766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,17,220.0,3,8603986,10,34.0,659.0172854019329,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132813703,1327853476766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,19,220.0,3,13788469,10,37.0,607.0322575222235,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132813703,1327853476766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,1,220.0,259,473372,10,28.0,68.30026879905276,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Raw,132814729,1327853477766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,6,220.0,33,8795965,25,26.0,-475.25145243779457,0.1,0,0.0,0.0,1.59975002E9,,,,0,,3,
Raw,132814731,1327853477766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,19,220.0,1,586105,400,0.0,555.3838791357632,0.1,0,0.0,0.0,1.60368755E9,,,,0,,3,
Raw,132814732,1327853477766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,5,220.0,3,11221022,25,24.0,-443.6980524274986,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132814732,1327853477766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,17,220.0,3,8601789,10,34.0,659.179584402591,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132814733,1327853477766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,19,220.0,3,13786440,10,37.0,607.2197786648758,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132814734,1327853477766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,1,220.0,259,473141,10,29.0,69.02769934449408,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Raw,132815704,1327853478766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,6,220.0,33,8797578,25,26.0,-474.6611065812098,0.1,0,0.0,0.0,1.59975002E9,,,,0,,3,
Raw,132815707,1327853478766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,5,220.0,7,691222465,25,26.0,-443.78687823191285,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132815708,1327853478766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,17,220.0,7,688599588,10,34.0,659.1543622605968,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132815709,1327853478766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,19,220.0,7,693784416,10,37.0,607.2175854351372,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132815710,1327853478766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,1,220.0,259,472914,10,29.0,68.69275667955456,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Raw,132815710,1327853478766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,19,220.0,33,7577181,400,14.0,579.692373168095,0.1,0,0.0,0.0,1.60368755E9,,,,0,,3,
Raw,132816696,1327853479766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,6,220.0,33,8799163,25,26.0,-475.1247440588203,0.1,0,0.0,0.0,1.59975002E9,,,,0,,3,
Raw,132816698,1327853479766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,5,220.0,16399,317479691223929,25,27.0,-443.58619771082886,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132816699,1327853479766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,17,220.0,16399,317479688597384,10,35.0,659.2673135921359,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132816700,1327853479766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,19,220.0,16399,317479693782391,10,37.0,607.3173773882445,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132816701,1327853479766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,1,220.0,259,472688,10,29.0,68.46110029895763,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Raw,132816702,1327853479766762752,18,,-2299,-0.0363708497211519,333.564095198152,231.05718023099834,0.0,0,19,220.0,33,7575260,25,23.0,582.2892626274696,0.1,0,0.0,0.0,1.60368755E9,,,,0,,3,
Raw,132817707,1327853480766762752,18,,482846,0.365746543451678,333.564095198152,230.55774827151387,0.0,0,6,220.0,33,8800754,25,26.0,-475.3292053067106,0.1,0,0.0,0.0,1.59975002E9,,,,0,,3,
Raw,132817708,1327853480766762752,18,,482846,0.365746543451678,333.564095198152,230.55774827151387,0.0,0,5,220.0,16399,317480691225393,10,28.0,-443.54671957553364,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132817709,1327853480766762752,18,,482846,0.365746543451678,333.564095198152,230.55774827151387,0.0,0,17,220.0,16399,317480688595179,10,36.0,659.2717000516132,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132817710,1327853480766762752,18,,482846,0.365746543451678,333.564095198152,230.55774827151387,0.0,0,19,220.0,16399,317480693780365,10,37.0,607.3908505844884,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132817710,1327853480766762752,18,,482846,0.365746543451678,333.564095198152,230.55774827151387,0.0,0,1,220.0,259,472461,10,29.0,68.29436672566176,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Raw,132817711,1327853480766762752,18,,482846,0.365746543451678,333.564095198152,230.55774827151387,0.0,0,19,220.0,33,7573349,25,24.0,584.1794764153772,0.1,0,0.0,0.0,1.60368755E9,,,,0,,3,
Fix,gps,34.185283,117.185699,126.772223,0.813580,19.000000,1643818262766
Fix,gps,34.185361,117.185754,128.285217,0.000000,19.000000,1643818263766
Raw,132818723,1327853481766762752,18,,483073,0.8104250658652745,333.564095198152,240.03626669379048,0.0,0,6,220.0,33,8802339,25,26.0,-475.65173572591783,0.1,0,0.0,0.0,1.59975002E9,,,,0,,3,
Raw,132818723,1327853481766762752,18,,483073,0.8104250658652745,333.564095198152,240.03626669379048,0.0,0,5,220.0,16399,317481691226855,10,30.0,-443.3690679667052,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132818724,1327853481766762752,18,,483073,0.8104250658652745,333.564095198152,240.03626669379048,0.0,0,17,220.0,16399,317481688592976,10,35.0,659.3780716939364,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132818724,1327853481766762752,18,,483073,0.8104250658652745,333.564095198152,240.03626669379048,0.0,0,19,220.0,16399,317481693778339,5,38.0,607.5081883755047,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132818725,1327853481766762752,18,,483073,0.8104250658652745,333.564095198152,240.03626669379048,0.0,0,1,220.0,259,472230,10,29.0,68.34305883113754,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Raw,132818725,1327853481766762752,18,,483073,0.8104250658652745,333.564095198152,240.03626669379048,0.0,0,19,220.0,33,7571415,25,22.0,585.7852963354993,0.1,0,0.0,0.0,1.60368755E9,,,,0,,3,
Raw,132819710,1327853482766277376,18,,-2299,-0.0363708497211519,333.564095198152,238.20616680616595,0.0,0,6,220.0,33,8803930,25,26.0,-475.3954392320835,0.1,0,0.0,0.0,1.59975002E9,,,,0,,3,
Raw,132819711,1327853482766277376,18,,-2299,-0.0363708497211519,333.564095198152,238.20616680616595,0.0,0,5,220.0,16399,317482691228325,10,30.0,-443.3822273451369,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132819714,1327853482766277376,18,,-2299,-0.0363708497211519,333.564095198152,238.20616680616595,0.0,0,17,220.0,16399,317482688590783,10,33.0,659.2618305177893,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132819715,1327853482766277376,18,,-2299,-0.0363708497211519,333.564095198152,238.20616680616595,0.0,0,19,220.0,16399,317482693776313,10,37.0,607.5487631256692,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132819717,1327853482766277376,18,,-2299,-0.0363708497211519,333.564095198152,238.20616680616595,0.0,0,1,220.0,259,472003,10,29.0,68.36814264304931,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Raw,132819720,1327853482766277376,18,,-2299,-0.0363708497211519,333.564095198152,238.20616680616595,0.0,0,19,220.0,33,7569519,25,20.0,587.4399515662514,0.1,0,0.0,0.0,1.60368755E9,,,,0,,3,
Fix,gps,34.185361,117.185754,0.000000,0.000000,5666.354492,1643818264766
Fix,gps,34.185361,117.185754,0.000000,0.000000,5666.354492,1643818265766
Raw,132820708,1327853484000000000,18,,-2088,-0.56992537616361,333.564095198152,234.39619352662646,0.0,0,6,220.0,33,2528319,25,25.0,-474.93180175447304,0.1,0,0.0,0.0,1.59975002E9,,,,0,,3,
Raw,132820711,1327853484000000000,18,,-2088,-0.56992537616361,333.564095198152,234.39619352662646,0.0,0,5,220.0,16399,317483924952602,10,30.0,-443.4096427168697,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132820712,1327853484000000000,18,,-2088,-0.56992537616361,333.564095198152,234.39619352662646,0.0,0,17,220.0,16399,317483922311393,10,33.0,659.3824581534136,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132820713,1327853484000000000,18,,-2088,-0.56992537616361,333.564095198152,234.39619352662646,0.0,0,19,220.0,16399,317483927497087,10,37.0,607.6419753895607,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132820713,1327853484000000000,18,,-2088,-0.56992537616361,333.564095198152,234.39619352662646,0.0,0,1,220.0,259,14194575,10,29.0,68.31649950087802,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Raw,132820714,1327853484000000000,18,,-2088,-0.56992537616361,333.564095198152,234.39619352662646,0.0,0,19,220.0,33,1290399,25,22.0,589.6691398632366,0.1,0,0.0,0.0,1.60368755E9,,,,0,,3,
Fix,gps,34.185361,117.185754,0.000000,0.000000,5666.354492,1643818266766
Raw,132822021,1327853485000000000,18,,-1754,-0.09624937783951282,333.564095198152,235.12456404247922,0.0,0,6,220.0,33,2530327,25,25.0,-474.8396502061281,0.1,0,0.0,0.0,1.59975002E9,,,,0,,3,
Raw,132822023,1327853485000000000,18,,-1754,-0.09624937783951282,333.564095198152,235.12456404247922,0.0,0,5,220.0,16399,317484924954448,10,29.0,-443.29888461506926,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132822025,1327853485000000000,18,,-1754,-0.09624937783951282,333.564095198152,235.12456404247922,0.0,0,17,220.0,16399,317484922308708,10,34.0,659.4778636470437,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132822026,1327853485000000000,18,,-1754,-0.09624937783951282,333.564095198152,235.12456404247922,0.0,0,19,220.0,16399,317484927494612,10,37.0,607.7121587411966,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132822027,1327853485000000000,18,,-1754,-0.09624937783951282,333.564095198152,235.12456404247922,0.0,0,1,220.0,259,14194280,10,29.0,68.32387709261678,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Raw,132822027,1327853485000000000,18,,-1754,-0.09624937783951282,333.564095198152,235.12456404247922,0.0,0,19,220.0,33,1287982,25,21.0,590.160365634866,0.1,0,0.0,0.0,1.60368755E9,,,,0,,3,
Fix,gps,34.185361,117.185754,0.000000,0.000000,5666.354492,1643818267766
Raw,132822995,1327853486000000000,18,,-1481,-0.975434607379384,333.564095198152,231.9507442020707,0.0,0,6,220.0,33,2531912,25,26.0,-474.5142400510351,0.1,0,0.0,0.0,1.59975002E9,,,,0,,3,
Raw,132822996,1327853486000000000,18,,-1481,-0.975434607379384,333.564095198152,231.9507442020707,0.0,0,5,220.0,16399,317485924955925,10,28.0,-443.2177351147402,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132822997,1327853486000000000,18,,-1481,-0.975434607379384,333.564095198152,231.9507442020707,0.0,0,17,220.0,16399,317485922306511,10,33.0,659.4690907280892,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132822998,1327853486000000000,18,,-1481,-0.975434607379384,333.564095198152,231.9507442020707,0.0,0,19,220.0,16399,317485927492585,10,37.0,607.7373808831908,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132822999,1327853486000000000,18,,-1481,-0.975434607379384,333.564095198152,231.9507442020707,0.0,0,1,220.0,259,14194050,10,30.0,68.33715675774654,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Raw,132823002,1327853486000000000,18,,-1481,-0.975434607379384,333.564095198152,231.9507442020707,0.0,0,19,220.0,33,1285997,25,21.0,589.1032247929968,0.1,0,0.0,0.0,1.60368755E9,,,,0,,3,
Fix,gps,34.185361,117.185754,0.000000,0.000000,5666.354492,1643818268766
Raw,132823985,1327853487000000000,18,,-1247,-0.2821458042787981,333.564095198152,237.07698353697322,0.0,0,6,220.0,33,2533497,25,26.0,-474.7734162807552,0.1,0,0.0,0.0,1.59975002E9,,,,0,,3,
Raw,132823986,1327853487000000000,18,,-1247,-0.2821458042787981,333.564095198152,237.07698353697322,0.0,0,5,220.0,16399,317486924957406,25,27.0,-443.1398754590191,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132823987,1327853487000000000,18,,-1247,-0.2821458042787981,333.564095198152,237.07698353697322,0.0,0,17,220.0,16399,317486922304308,10,32.0,659.5008925592992,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132823987,1327853487000000000,18,,-1247,-0.2821458042787981,333.564095198152,237.07698353697322,0.0,0,19,220.0,16399,317486927490561,10,37.0,607.8393660660367,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132823988,1327853487000000000,18,,-1247,-0.2821458042787981,333.564095198152,237.07698353697322,0.0,0,1,220.0,259,14193822,10,30.0,68.4714289273919,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Raw,132823988,1327853487000000000,18,,-1247,-0.2821458042787981,333.564095198152,237.07698353697322,0.0,0,19,220.0,33,1284035,25,24.0,587.5979481594654,0.1,0,0.0,0.0,1.60368755E9,,,,0,,3,
Raw,132823989,1327853487000000000,18,,-1247,-0.2821458042787981,333.564095198152,237.07698353697322,0.0,0,20,220.0,3,10547372,400,14.0,-173.94285734044388,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Fix,gps,34.185361,117.185754,0.000000,0.000000,5666.354492,1643818269766
Raw,132825075,1327853488000000000,18,,-1022,-0.13491339098686694,333.564095198152,228.5489392942848,0.0,0,6,220.0,33,2535077,25,27.0,-474.1197162346833,0.1,0,0.0,0.0,1.59975002E9,,,,0,,3,
Raw,132825075,1327853488000000000,18,,-1022,-0.13491339098686694,333.564095198152,228.5489392942848,0.0,0,5,220.0,16399,317487924958883,25,26.0,-443.2287012634333,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132825076,1327853488000000000,18,,-1022,-0.13491339098686694,333.564095198152,228.5489392942848,0.0,0,17,220.0,16399,317487922302101,10,34.0,659.482250106521,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132825076,1327853488000000000,18,,-1022,-0.13491339098686694,333.564095198152,228.5489392942848,0.0,0,19,220.0,16399,317487927488533,10,37.0,607.8075642348267,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132825077,1327853488000000000,18,,-1022,-0.13491339098686694,333.564095198152,228.5489392942848,0.0,0,1,220.0,259,14193599,10,29.0,68.49208618426042,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Raw,132825077,1327853488000000000,18,,-1022,-0.13491339098686694,333.564095198152,228.5489392942848,0.0,0,19,220.0,33,1282080,25,26.0,586.0668175379536,0.1,0,0.0,0.0,1.60368755E9,,,,0,,3,
Raw,132825077,1327853488000000000,18,,-1022,-0.13491339098686694,333.564095198152,228.5489392942848,0.0,0,20,220.0,3,10547573,400,16.0,-170.36569963674992,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132825078,1327853488000000000,18,,-1022,-0.13491339098686694,333.564095198152,228.5489392942848,0.0,0,7,220.0,259,13804482,10,29.0,374.12505466404156,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Raw,132825078,1327853488000000000,18,,-1022,-0.13491339098686694,333.564095198152,228.5489392942848,0.0,0,10,220.0,259,16001681,25,26.0,340.9731084267689,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Fix,gps,34.185361,117.185754,0.000000,0.000000,5666.354492,1643818270766
Raw,132826013,1327853489000000000,18,,-564,-0.9137369157003832,333.564095198152,233.61889402335967,0.0,0,6,220.0,33,2536664,25,27.0,-473.9066157791357,0.1,0,0.0,0.0,1.59975002E9,,,,0,,3,
Raw,132826013,1327853489000000000,18,,-564,-0.9137369157003832,333.564095198152,233.61889402335967,0.0,0,5,220.0,16399,317488924960367,25,26.0,-443.5039515956305,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132826013,1327853489000000000,18,,-564,-0.9137369157003832,333.564095198152,233.61889402335967,0.0,0,17,220.0,16399,317488922299898,10,35.0,659.4932162552141,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132826014,1327853489000000000,18,,-564,-0.9137369157003832,333.564095198152,233.61889402335967,0.0,0,19,220.0,16399,317488927486504,10,37.0,607.8711678972468,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132826014,1327853489000000000,18,,-564,-0.9137369157003832,333.564095198152,233.61889402335967,0.0,0,1,220.0,259,14193366,10,29.0,68.40060404669984,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Raw,132826014,1327853489000000000,18,,-564,-0.9137369157003832,333.564095198152,233.61889402335967,0.0,0,19,220.0,33,1280122,25,25.0,586.141506836564,0.1,0,0.0,0.0,1.60368755E9,,,,0,,3,
Raw,132826015,1327853489000000000,18,,-564,-0.9137369157003832,333.564095198152,233.61889402335967,0.0,0,20,220.0,3,10548114,400,15.0,-169.66825257986784,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132826015,1327853489000000000,18,,-564,-0.9137369157003832,333.564095198152,233.61889402335967,0.0,0,7,220.0,259,13803218,10,29.0,374.10144637047756,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Raw,132826015,1327853489000000000,18,,-564,-0.9137369157003832,333.564095198152,233.61889402335967,0.0,0,10,220.0,259,16000530,25,26.0,340.8270321103415,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Raw,132826914,1327853490000000000,18,,-320,-0.325145757310338,333.564095198152,229.1117718787297,0.0,0,6,220.0,33,2538249,25,26.0,-473.90949551502143,0.1,0,0.0,0.0,1.59975002E9,,,,0,,3,
Raw,132826915,1327853490000000000,18,,-320,-0.325145757310338,333.564095198152,229.1117718787297,0.0,0,5,220.0,16399,317489924961847,25,27.0,-443.33726613549516,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132826915,1327853490000000000,18,,-320,-0.325145757310338,333.564095198152,229.1117718787297,0.0,0,17,220.0,16399,317489922297700,10,35.0,659.4899264106061,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132826915,1327853490000000000,18,,-320,-0.325145757310338,333.564095198152,229.1117718787297,0.0,0,19,220.0,16399,317489927484478,10,37.0,607.9556072421838,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132826915,1327853490000000000,18,,-320,-0.325145757310338,333.564095198152,229.1117718787297,0.0,0,1,220.0,259,14193139,10,29.0,68.4138837118296,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Raw,132826916,1327853490000000000,18,,-320,-0.325145757310338,333.564095198152,229.1117718787297,0.0,0,19,220.0,33,1278164,25,23.0,585.93467493272,0.1,0,0.0,0.0,1.60368755E9,,,,0,,3,
Raw,132826916,1327853490000000000,18,,-320,-0.325145757310338,333.564095198152,229.1117718787297,0.0,0,20,220.0,3,10548664,400,15.0,-169.626581214834,0.1,0,0.0,0.0,1.57542003E9,,,,0,,1,
Raw,132826916,1327853490000000000,18,,-320,-0.325145757310338,333.564095198152,229.1117718787297,0.0,0,7,220.0,259,13801957,10,29.0,374.1132505172596,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Raw,132826916,1327853490000000000,18,,-320,-0.325145757310338,333.564095198152,229.1117718787297,0.0,0,10,220.0,259,15999384,25,26.0,340.60865539487435,0.1,0,0.0,0.0,1.56109798E9,,,,0,,5,
Fix,gps,34.184436,117.185638,174.363037,0.000000,19.000000,1643818272000
